Country / territory of asylum/residence,Origin,Value
Belgium,Sudan,174
Belgium,Senegal,210
Belgium,Senegal,435
Belgium,Sierra Leone,35
Belgium,Sierra Leone,26
Belgium,El Salvador,205
Belgium,El Salvador,7
Belgium,Somalia,365
Belgium,Somalia,1280
Belgium,Serbia and Kosovo (S/RES/1244 (1999)),310
Belgium,Serbia and Kosovo (S/RES/1244 (1999)),155
Belgium,South Sudan,5
Belgium,South Sudan,0
Belgium,Suriname,5
Belgium,Slovakia,15
Belgium,Syrian Arab Rep.,1665
Belgium,Syrian Arab Rep.,9080
Belgium,Chad,20
Belgium,Chad,34
Belgium,Togo,105
Belgium,Togo,176
Belgium,Tajikistan,5
Belgium,Tajikistan,10
Belgium,Turkmenistan,0
Belgium,Tunisia,30
Belgium,Tunisia,37
Belgium,Turkey,715
Belgium,Turkey,587
Belgium,United Rep. of Tanzania,25
Belgium,United Rep. of Tanzania,50
Belgium,Uganda,10
Belgium,Uganda,20
Belgium,Ukraine,195
Belgium,Ukraine,166
Belgium,Uruguay,0
Belgium,United States of America,5
Belgium,Uzbekistan,15
Belgium,Uzbekistan,32
Belgium,Venezuela (Bolivarian Republic of),220
Belgium,Venezuela (Bolivarian Republic of),6
Belgium,Viet Nam,5
Belgium,Viet Nam,40
Belgium,Stateless,15
Belgium,Stateless,7695
Belgium,Various/Unknown,445
Belgium,Various/Unknown,7503
Belgium,Yemen,5
Belgium,Yemen,24
Belgium,South Africa,5
Belgium,South Africa,0
Belgium,Zambia,0
Belgium,Zimbabwe,5
Belgium,Zimbabwe,0
Benin,Angola,0
Benin,Burundi,5
Benin,Burkina Faso,0
Benin,Central African Rep.,132
Benin,Central African Rep.,848
Benin,Côte d'Ivoire,20
Benin,Côte d'Ivoire,162
Benin,Cameroon,10
Benin,Dem. Rep. of the Congo,24
Benin,Dem. Rep. of the Congo,7
Benin,Congo,7
Benin,Eritrea,0
Benin,Spain,0
Benin,Haiti,0
Benin,Iraq,0
Benin,Liberia,0
Benin,Sri Lanka,7
Benin,Mali,12
Benin,Mali,5
Benin,Nigeria,5
Benin,Nigeria,0
Benin,Pakistan,5
Benin,Romania,0
Benin,Rwanda,0
Benin,Sudan,0
Benin,Sierra Leone,0
Benin,Somalia,0
Benin,Syrian Arab Rep.,0
Benin,Syrian Arab Rep.,7
Benin,Chad,6
Benin,Chad,0
Benin,Togo,28
Benin,Turkey,5
Benin,Uganda,0
Benin,Yemen,8
Burkina Faso,Burundi,0
Burkina Faso,Burundi,30
Burkina Faso,Burkina Faso,2350
Burkina Faso,Central African Rep.,43
Burkina Faso,Central African Rep.,167
Burkina Faso,Côte d'Ivoire,0
Burkina Faso,Cameroon,6
Burkina Faso,Dem. Rep. of the Congo,0
Burkina Faso,Dem. Rep. of the Congo,33
Burkina Faso,Congo,0
Burkina Faso,Congo,26
Burkina Faso,Mali,23766
Burkina Faso,Pakistan,0
Burkina Faso,Rwanda,0
Burkina Faso,Rwanda,23
Burkina Faso,Syrian Arab Rep.,0
Burkina Faso,Chad,82
Burkina Faso,Togo,14
Burkina Faso,Turkey,0
Bangladesh,Côte d'Ivoire,0
Bangladesh,Dem. Rep. of the Congo,0
Bangladesh,Iran (Islamic Rep. of),0
Bangladesh,Iraq,0
Bangladesh,Myanmar,0
Bangladesh,Myanmar,932204
Bangladesh,Palestinian,0
Bangladesh,Sudan,0
Bangladesh,Somalia,5
Bangladesh,Somalia,5
Bangladesh,Syrian Arab Rep.,0
Bangladesh,Turkey,105
Bangladesh,Yemen,0
Bangladesh,Yemen,0
Bulgaria,Afghanistan,752
Bulgaria,Afghanistan,169
Bulgaria,United Arab Emirates,0
Bulgaria,Armenia,13
Bulgaria,Armenia,15
Bulgaria,Azerbaijan,0
Bulgaria,Burundi,0
Bulgaria,Burkina Faso,0
Bulgaria,Bangladesh,18
Bulgaria,Bangladesh,8
Bulgaria,Belarus,0
Bulgaria,China,15
Bulgaria,Côte d'Ivoire,0
Bulgaria,Côte d'Ivoire,0
Bulgaria,Cameroon,0
Bulgaria,Dem. Rep. of the Congo,7
Bulgaria,Dem. Rep. of the Congo,0
Bulgaria,Congo,8
Bulgaria,Cuba,0
Bulgaria,Algeria,23
Bulgaria,Algeria,0
Bulgaria,Egypt,9
Bulgaria,Egypt,8
Bulgaria,Eritrea,10
Bulgaria,Eritrea,0
Bulgaria,Ethiopia,13
Bulgaria,Gabon,0
Bulgaria,Georgia,0
Bulgaria,Ghana,8
Bulgaria,Guinea,0
Bulgaria,Guinea,0
Bulgaria,Gambia,0
Bulgaria,Gambia,0
Bulgaria,India,0
Bulgaria,India,0
Bulgaria,Iran (Islamic Rep. of),116
Bulgaria,Iran (Islamic Rep. of),60
Bulgaria,Iraq,1046
Bulgaria,Iraq,1221
Bulgaria,Israel,0
Bulgaria,Jordan,0
Bulgaria,Jordan,7
Bulgaria,Kazakhstan,0
Bulgaria,Kyrgyzstan,7
Bulgaria,Lebanon,0
Bulgaria,Lebanon,23
Bulgaria,Liberia,0
Bulgaria,Libya,0
Bulgaria,Sri Lanka,0
Bulgaria,Sri Lanka,0
Bulgaria,Morocco,0
Bulgaria,Morocco,0
Bulgaria,Mali,7
Bulgaria,Mali,0
Bulgaria,Myanmar,0
Bulgaria,Nigeria,6
Bulgaria,Nepal,0
Bulgaria,Pakistan,99
Bulgaria,Pakistan,12
Bulgaria,Palestinian,0
Bulgaria,Russian Federation,20
Bulgaria,Rwanda,0
Bulgaria,Rwanda,0
Bulgaria,Sudan,0
Bulgaria,Sudan,16
Bulgaria,Singapore,0
Bulgaria,Somalia,6
Bulgaria,Somalia,50
Bulgaria,Serbia and Kosovo (S/RES/1244 (1999)),0
Bulgaria,Syrian Arab Rep.,407
Bulgaria,Syrian Arab Rep.,16549
Bulgaria,Tunisia,0
Bulgaria,Tunisia,0
Bulgaria,Turkey,20
Bulgaria,Turkey,12
Bulgaria,United Rep. of Tanzania,0
Bulgaria,Uganda,0
Bulgaria,Ukraine,50
Bulgaria,Ukraine,0
Bulgaria,Stateless,38
Bulgaria,Stateless,959
Bulgaria,Stateless,48
Bulgaria,Yemen,11
Bulgaria,Zambia,0
Bulgaria,Zimbabwe,0
Bahrain,Egypt,0
Bahrain,Iraq,95
Bahrain,Iraq,246
Bahrain,Jordan,6
Bahrain,Lebanon,0
Bahrain,Pakistan,0
Bahrain,Somalia,0
Bahrain,Yemen,0
Bahrain,Yemen,9
Bahamas,China,0
Bahamas,Cuba,10
Bahamas,Cuba,8
Bahamas,Eritrea,0
Bahamas,Gambia,0
Bahamas,Haiti,0
Bahamas,Iran (Islamic Rep. of),0
Bahamas,Jamaica,0
Bahamas,Nigeria,0
Bosnia and Herzegovina,Afghanistan,9
Bosnia and Herzegovina,Azerbaijan,0
Bosnia and Herzegovina,Bangladesh,0
Bosnia and Herzegovina,Bosnia and Herzegovina,98574
Bosnia and Herzegovina,Bosnia and Herzegovina,48907
Bosnia and Herzegovina,Cameroon,0
Bosnia and Herzegovina,Cameroon,0
Bosnia and Herzegovina,Dem. Rep. of the Congo,0
Bosnia and Herzegovina,Algeria,72
Bosnia and Herzegovina,Algeria,0
Bosnia and Herzegovina,Egypt,0
Bosnia and Herzegovina,Croatia,5120
Bosnia and Herzegovina,Iran (Islamic Rep. of),0
Bosnia and Herzegovina,Iraq,0
Bosnia and Herzegovina,Iraq,0
Bosnia and Herzegovina,Jordan,0
Bosnia and Herzegovina,Kenya,0
Bosnia and Herzegovina,Libya,21
Bosnia and Herzegovina,Morocco,22
Bosnia and Herzegovina,Rep. of Moldova,0
Bosnia and Herzegovina,The former Yugoslav Republic of Macedonia,0
Bosnia and Herzegovina,Montenegro,0
Bosnia and Herzegovina,Mauritania,0
Bosnia and Herzegovina,Nepal,0
Bosnia and Herzegovina,Pakistan,30
Bosnia and Herzegovina,Pakistan,0
Bosnia and Herzegovina,Palestinian,5
Bosnia and Herzegovina,Palestinian,0
Bosnia and Herzegovina,Russian Federation,12
Bosnia and Herzegovina,Saudi Arabia,0
Bosnia and Herzegovina,Serbia and Kosovo (S/RES/1244 (1999)),0
Bosnia and Herzegovina,Serbia and Kosovo (S/RES/1244 (1999)),69
Bosnia and Herzegovina,Slovenia,0
Bosnia and Herzegovina,Syrian Arab Rep.,13
Bosnia and Herzegovina,Syrian Arab Rep.,15
Bosnia and Herzegovina,Tajikistan,0
Bosnia and Herzegovina,Tunisia,0
Bosnia and Herzegovina,Turkey,30
Bosnia and Herzegovina,Turkey,5
Bosnia and Herzegovina,Stateless,65
Belarus,Afghanistan,209
Belarus,Armenia,0
Belarus,Armenia,0
Belarus,Azerbaijan,5
Belarus,Bangladesh,0
Belarus,Canada,0
Belarus,Egypt,0
Belarus,Egypt,5
Belarus,Eritrea,0
Belarus,Estonia,0
Belarus,Ethiopia,5
Belarus,France,0
Belarus,Georgia,59
Belarus,Iran (Islamic Rep. of),0
Belarus,Iran (Islamic Rep. of),5
Belarus,Iraq,8
Belarus,Iraq,13
Belarus,Kazakhstan,0
Belarus,Kyrgyzstan,0
Belarus,Lebanon,0
Belarus,Lebanon,0
Belarus,Liberia,0
Belarus,Libya,9
Belarus,Rep. of Moldova,0
Belarus,Nigeria,0
Belarus,Pakistan,0
Belarus,Palestinian,0
Belarus,Russian Federation,0
Belarus,Rwanda,0
Belarus,Somalia,0
Belarus,Slovakia,0
Belarus,Syrian Arab Rep.,87
Belarus,Tajikistan,12
Belarus,Turkey,0
Belarus,Ukraine,255
Belarus,Ukraine,1694
Belarus,Stateless,6007
Belarus,Yemen,0
Belarus,Yemen,42
Belize,Colombia,0
Belize,Guatemala,447
Belize,Honduras,601
Belize,Haiti,0
Belize,Jamaica,0
Belize,Nicaragua,5
Belize,Pakistan,0
Belize,Peru,5
Belize,El Salvador,2052
Belize,United States of America,0
Belize,Various/Unknown,10
Belize,Various/Unknown,2774
Bolivia (Plurinational State of),Angola,0
Bolivia (Plurinational State of),Chile,8
Bolivia (Plurinational State of),Côte d'Ivoire,0
Bolivia (Plurinational State of),Cameroon,0
Bolivia (Plurinational State of),Congo,0
Bolivia (Plurinational State of),Colombia,0
Bolivia (Plurinational State of),Colombia,195
Bolivia (Plurinational State of),Cuba,9
Bolivia (Plurinational State of),Ecuador,0
Bolivia (Plurinational State of),Ethiopia,0
Bolivia (Plurinational State of),Ghana,0
Bolivia (Plurinational State of),Honduras,0
Bolivia (Plurinational State of),Iraq,16
Bolivia (Plurinational State of),Israel,0
Bolivia (Plurinational State of),Sri Lanka,0
Bolivia (Plurinational State of),Mexico,0
Bolivia (Plurinational State of),Nigeria,0
Bolivia (Plurinational State of),Pakistan,0
Bolivia (Plurinational State of),Peru,515
Bolivia (Plurinational State of),Portugal,0
Bolivia (Plurinational State of),Russian Federation,5
Bolivia (Plurinational State of),Serbia and Kosovo (S/RES/1244 (1999)),0
Bolivia (Plurinational State of),Syrian Arab Rep.,13
Bolivia (Plurinational State of),Ukraine,0
Bolivia (Plurinational State of),Venezuela (Bolivarian Republic of),0
Brazil,Afghanistan,165
Brazil,Afghanistan,99
Brazil,Angola,4717
Brazil,Angola,1112
Brazil,Albania,6
Brazil,Andorra,0
Brazil,United Arab Emirates,0
Brazil,United Arab Emirates,0
Brazil,Argentina,44
Brazil,Argentina,11
Brazil,Armenia,5
Brazil,Armenia,0
Brazil,Australia,0
Brazil,Burundi,25
Brazil,Burundi,39
Brazil,Belgium,0
Brazil,Benin,212
Brazil,Benin,0
Brazil,Burkina Faso,189
Brazil,Burkina Faso,0
Brazil,Bangladesh,4017
Brazil,Bangladesh,10
Brazil,Bulgaria,0
Brazil,Bahrain,0
Brazil,Bosnia and Herzegovina,0
Brazil,Bosnia and Herzegovina,0
Brazil,Belarus,0
Brazil,Belize,0
Brazil,Bolivia (Plurinational State of),382
Brazil,Bolivia (Plurinational State of),153
Brazil,Barbados,0
Brazil,Bhutan,35
Brazil,Bhutan,30
Brazil,Central African Rep.,6
Brazil,Central African Rep.,5
Brazil,Canada,0
Brazil,Switzerland,0
Brazil,Chile,16
Brazil,Chile,21
Brazil,China,2252
Brazil,China,0
Brazil,Côte d'Ivoire,164
Brazil,Côte d'Ivoire,48
Brazil,Cameroon,332
Brazil,Cameroon,56
Brazil,Dem. Rep. of the Congo,2816
Brazil,Dem. Rep. of the Congo,1368
Brazil,Congo,20
Brazil,Colombia,1417
Brazil,Colombia,1291
Brazil,Cabo Verde,153
Brazil,Cabo Verde,0
Brazil,Costa Rica,6
Brazil,Costa Rica,0
Brazil,Cuba,4630
Brazil,Cuba,153
Brazil,Cyprus,0
Brazil,Czech Rep.,0
Brazil,Germany,8
Brazil,Djibouti,5
Brazil,Dominica,6
Brazil,Denmark,11
Brazil,Dominican Rep.,1171
Brazil,Dominican Rep.,5
Brazil,Algeria,18
Brazil,Algeria,7
Brazil,Ecuador,66
Brazil,Ecuador,57
Brazil,Egypt,274
Brazil,Egypt,32
Brazil,Eritrea,48
Brazil,Eritrea,25
Brazil,Spain,40
Brazil,Estonia,0
Brazil,Ethiopia,64
Brazil,Ethiopia,26
Brazil,Fiji,5
Brazil,France,25
Brazil,Gabon,0
Brazil,United Kingdom,0
Brazil,Georgia,0
Brazil,Georgia,10
Brazil,Ghana,2305
Brazil,Ghana,33
Brazil,Guinea,869
Brazil,Guinea,86
Brazil,Gambia,392
Brazil,Gambia,6
Brazil,Guinea-Bissau,1560
Brazil,Guinea-Bissau,19
Brazil,Equatorial Guinea,0
Brazil,Greece,0
Brazil,Guatemala,11
Brazil,French Guiana,6
Brazil,Guam,0
Brazil,Guyana,32
Brazil,Honduras,8
Brazil,Croatia,0
Brazil,Croatia,5
Brazil,Haiti,9433
Brazil,Haiti,43871
Brazil,Haiti,8
Brazil,Hungary,0
Brazil,Hungary,0
Brazil,Indonesia,0
Brazil,India,366
Brazil,India,0
Brazil,Iran (Islamic Rep. of),138
Brazil,Iran (Islamic Rep. of),60
Brazil,Iraq,342
Brazil,Iraq,287
Brazil,Israel,30
Brazil,Italy,15
Brazil,Jamaica,7
Brazil,Jordan,80
Brazil,Jordan,8
Brazil,Japan,0
Brazil,Kenya,73
Brazil,Kenya,0
Brazil,Rep. of Korea,48
Brazil,Kuwait,6
Brazil,Kuwait,0
Brazil,Lao People's Dem. Rep.,0
Brazil,Lebanon,1738
Brazil,Lebanon,406
Brazil,Liberia,27
Brazil,Liberia,259
Brazil,Libya,35
Brazil,Libya,5
Brazil,Sri Lanka,17
Brazil,Sri Lanka,18
Brazil,Lesotho,0
Brazil,Lithuania,0
Brazil,Latvia,0
Brazil,"China, Macao SAR",0
Brazil,Morocco,331
Brazil,Morocco,8
Brazil,Madagascar,0
Brazil,Mexico,23
Brazil,Mexico,6
Brazil,The former Yugoslav Republic of Macedonia,0
Brazil,The former Yugoslav Republic of Macedonia,6
Brazil,Mali,415
Brazil,Mali,74
Brazil,Malta,0
Brazil,Myanmar,5
Brazil,Mongolia,0
Brazil,Mozambique,62
Brazil,Mozambique,0
Brazil,Mauritania,137
Brazil,Mauritania,0
Brazil,Malaysia,0
Brazil,Namibia,34
Brazil,Niger,6
Brazil,Nigeria,3102
Brazil,Nigeria,119
Brazil,Nicaragua,6
Brazil,Nicaragua,0
Brazil,Norway,6
Brazil,Nepal,143
Brazil,Nepal,6
Brazil,New Zealand,0
Brazil,Pakistan,1660
Brazil,Pakistan,260
Brazil,Panama,0
Brazil,Peru,81
Brazil,Peru,45
Brazil,Philippines,257
Brazil,Philippines,0
Brazil,Poland,6
Brazil,Poland,0
Brazil,Puerto Rico,0
Brazil,Portugal,60
Brazil,Paraguay,59
Brazil,Paraguay,8
Brazil,Palestinian,350
Brazil,Palestinian,490
Brazil,Romania,13
Brazil,Romania,0
Brazil,Russian Federation,20
Brazil,Russian Federation,13
Brazil,Rwanda,0
Brazil,Rwanda,18
Brazil,Saudi Arabia,11
Brazil,Sudan,104
Brazil,Sudan,71
Brazil,Senegal,8633
Brazil,Senegal,14
Brazil,Sierra Leone,406
Brazil,Sierra Leone,152
Brazil,El Salvador,24
Brazil,El Salvador,13
Brazil,Somalia,473
Brazil,Somalia,47
Brazil,Saint-Pierre-et-Miquelon,0
Brazil,Serbia and Kosovo (S/RES/1244 (1999)),5
Brazil,Serbia and Kosovo (S/RES/1244 (1999)),92
Brazil,Sao Tome and Principe,23
Brazil,Suriname,10
Brazil,Slovakia,0
Brazil,Slovenia,0
Brazil,Sweden,0
Brazil,Syrian Arab Rep.,4522
Brazil,Syrian Arab Rep.,2905
Brazil,Chad,0
Brazil,Togo,554
Brazil,Togo,30
Brazil,Thailand,31
Brazil,Trinidad and Tobago,0
Brazil,Tunisia,67
Brazil,Tunisia,0
Brazil,Turkey,153
Brazil,Turkey,5
Brazil,United Rep. of Tanzania,96
Brazil,United Rep. of Tanzania,7
Brazil,Uganda,18
Brazil,Uganda,5
Brazil,Ukraine,65
Brazil,Ukraine,10
Brazil,Uruguay,19
Brazil,Uruguay,0
Brazil,United States of America,32
Brazil,United States of America,0
Brazil,Uzbekistan,0
Brazil,Venezuela (Bolivarian Republic of),22315
Brazil,Venezuela (Bolivarian Republic of),8470
Brazil,Venezuela (Bolivarian Republic of),30
Brazil,Viet Nam,0
Brazil,Viet Nam,0
Brazil,Vanuatu,8
Brazil,Stateless,13
Brazil,Stateless,294
Brazil,Various/Unknown,33
Brazil,Yemen,35
Brazil,South Africa,359
Brazil,South Africa,5
Brazil,Zambia,5
Brazil,Zimbabwe,9
Brazil,Zimbabwe,0
Barbados,Belarus,0
Barbados,Jamaica,0
Barbados,Jamaica,0
Brunei Darussalam,Stateless,20524
Botswana,Angola,6
Botswana,Angola,0
Botswana,Burundi,0
Botswana,Burundi,23
Botswana,Burundi,46
Botswana,Dem. Rep. of the Congo,22
Botswana,Dem. Rep. of the Congo,195
Botswana,Dem. Rep. of the Congo,84
Botswana,Algeria,0
Botswana,Eritrea,10
Botswana,Ethiopia,0
Botswana,Kenya,0
Botswana,Kenya,0
Botswana,Namibia,11
Botswana,Namibia,5
Botswana,Namibia,923
Botswana,Nigeria,0
Botswana,Rwanda,0
Botswana,Rwanda,0
Botswana,Rwanda,20
Botswana,Sudan,12
Botswana,Sierra Leone,0
Botswana,Somalia,9
Botswana,Somalia,27
Botswana,Somalia,314
Botswana,South Sudan,0
Botswana,Uganda,21
Botswana,Zambia,0
Botswana,Zimbabwe,18
Botswana,Zimbabwe,32
Botswana,Zimbabwe,676
Central African Rep.,Angola,14
Central African Rep.,Burundi,24
Central African Rep.,Central African Rep.,688700
Central African Rep.,Central African Rep.,89019
Central African Rep.,Central African Rep.,78618
Central African Rep.,Côte d'Ivoire,9
Central African Rep.,Cameroon,6
Central African Rep.,Cameroon,0
Central African Rep.,Dem. Rep. of the Congo,472
Central African Rep.,Dem. Rep. of the Congo,4025
Central African Rep.,Congo,8
Central African Rep.,Congo,13
Central African Rep.,Guinea,7
Central African Rep.,Kenya,0
Central African Rep.,Liberia,0
Central African Rep.,Liberia,0
Central African Rep.,Mali,0
Central African Rep.,Mali,0
Central African Rep.,Rwanda,11
Central African Rep.,Rwanda,184
Central African Rep.,Sudan,12
Central African Rep.,Sudan,502
Central African Rep.,Senegal,0
Central African Rep.,Sierra Leone,0
Central African Rep.,Somalia,0
Central African Rep.,South Sudan,9
Central African Rep.,South Sudan,2049
Central African Rep.,Chad,42
Central African Rep.,Chad,3184
Central African Rep.,Togo,6
Central African Rep.,Turkey,7
Central African Rep.,United Rep. of Tanzania,0
Central African Rep.,Uganda,5
Central African Rep.,Yemen,0
Canada,Afghanistan,717
Canada,Afghanistan,3356
Canada,Angola,267
Canada,Angola,99
Canada,Albania,261
Canada,Albania,853
Canada,United Arab Emirates,11
Canada,United Arab Emirates,35
Canada,Argentina,21
Canada,Argentina,26
Canada,Armenia,17
Canada,Armenia,85
Canada,Antigua and Barbuda,41
Canada,Antigua and Barbuda,94
Canada,Australia,0
Canada,Australia,0
Canada,Austria,9
Canada,Azerbaijan,424
Canada,Azerbaijan,297
Canada,Burundi,591
Canada,Burundi,2022
Canada,Belgium,15
Canada,Belgium,14
Canada,Benin,25
Canada,Benin,54
Canada,Burkina Faso,52
Canada,Burkina Faso,95
Canada,Bangladesh,578
Canada,Bangladesh,905
Canada,Bulgaria,28
Canada,Bulgaria,135
Canada,Bahrain,19
Canada,Bahrain,46
Canada,Bahamas,169
Canada,Bahamas,194
Canada,Bosnia and Herzegovina,10
Canada,Bosnia and Herzegovina,35
Canada,Belarus,20
Canada,Belarus,95
Canada,Belize,8
Canada,Belize,16
Canada,Bolivia (Plurinational State of),0
Canada,Bolivia (Plurinational State of),50
Canada,Brazil,378
Canada,Brazil,64
Canada,Barbados,56
Canada,Barbados,167
Canada,Bhutan,7
Canada,Botswana,29
Canada,Botswana,255
Canada,Central African Rep.,12
Canada,Central African Rep.,70
Canada,Switzerland,0
Canada,Chile,97
Canada,Chile,52
Canada,China,2216
Canada,China,7180
Canada,Côte d'Ivoire,89
Canada,Côte d'Ivoire,253
Canada,Cameroon,297
Canada,Cameroon,1039
Canada,Dem. Rep. of the Congo,668
Canada,Dem. Rep. of the Congo,1816
Canada,Congo,89
Canada,Congo,281
Canada,Colombia,1567
Canada,Colombia,8049
Canada,Comoros,0
Canada,Costa Rica,12
Canada,Costa Rica,15
Canada,Cuba,100
Canada,Cuba,836
Canada,Cayman Islands,0
Canada,Cyprus,11
Canada,Czech Rep.,273
Canada,Czech Rep.,420
Canada,Germany,18
Canada,Germany,0
Canada,Djibouti,477
Canada,Djibouti,801
Canada,Dominica,10
Canada,Dominica,5
Canada,Denmark,0
Canada,Dominican Rep.,67
Canada,Dominican Rep.,124
Canada,Algeria,240
Canada,Algeria,390
Canada,Ecuador,30
Canada,Ecuador,59
Canada,Egypt,734
Canada,Egypt,1329
Canada,Eritrea,865
Canada,Eritrea,2131
Canada,Western Sahara,0
Canada,Spain,37
Canada,Spain,6
Canada,Estonia,5
Canada,Ethiopia,633
Canada,Ethiopia,1631
Canada,Finland,0
Canada,Fiji,10
Canada,Fiji,60
Canada,France,25
Canada,France,10
Canada,Gabon,10
Canada,Gabon,36
Canada,United Kingdom,0
Canada,United Kingdom,11
Canada,Georgia,297
Canada,Georgia,276
Canada,Ghana,277
Canada,Ghana,298
Canada,Guinea,132
Canada,Guinea,442
Canada,Gambia,55
Canada,Gambia,82
Canada,Guinea-Bissau,0
Canada,Guinea-Bissau,9
Canada,Equatorial Guinea,7
Canada,Equatorial Guinea,13
Canada,Greece,29
Canada,Greece,14
Canada,Grenada,11
Canada,Grenada,64
Canada,Guatemala,225
Canada,Guatemala,554
Canada,Guyana,102
Canada,Guyana,148
Canada,"China, Hong Kong SAR",21
Canada,"China, Hong Kong SAR",6
Canada,Honduras,280
Canada,Honduras,934
Canada,Croatia,217
Canada,Croatia,204
Canada,Haiti,7097
Canada,Haiti,6874
Canada,Hungary,1463
Canada,Hungary,2912
Canada,Indonesia,56
Canada,Indonesia,119
Canada,India,1767
Canada,India,1281
Canada,Ireland,10
Canada,Iran (Islamic Rep. of),647
Canada,Iran (Islamic Rep. of),2197
Canada,Iraq,890
Canada,Iraq,2792
Canada,Israel,112
Canada,Israel,181
Canada,Italy,55
Canada,Italy,0
Canada,Jamaica,238
Canada,Jamaica,893
Canada,Jordan,295
Canada,Jordan,353
Canada,Japan,10
Canada,Japan,0
Canada,Kazakhstan,70
Canada,Kazakhstan,126
Canada,Kenya,155
Canada,Kenya,463
Canada,Kyrgyzstan,22
Canada,Kyrgyzstan,61
Canada,Cambodia,24
Canada,Cambodia,71
Canada,Kiribati,0
Canada,Saint Kitts and Nevis,11
Canada,Saint Kitts and Nevis,40
Canada,Rep. of Korea,35
Canada,Rep. of Korea,102
Canada,Kuwait,10
