Country / territory of asylum/residence,Origin,Value
Hungary,Somalia,33
Hungary,Serbia and Kosovo (S/RES/1244 (1999)),117
Hungary,Serbia and Kosovo (S/RES/1244 (1999)),2344
Hungary,Serbia and Kosovo (S/RES/1244 (1999)),67
Hungary,Syrian Arab Rep.,8
Hungary,Syrian Arab Rep.,8
Hungary,Togo,5
Hungary,Togo,1
Hungary,Tunisia,3
Hungary,Turkey,30
Hungary,Turkey,7
Hungary,United Rep. of Tanzania,2
Hungary,Uganda,1
Hungary,Uganda,1
Hungary,Ukraine,3
Hungary,Ukraine,10
Hungary,Uzbekistan,3
Hungary,Viet Nam,15
Hungary,Stateless,10
Hungary,Various/Unknown,9
Indonesia,Afghanistan,110
Indonesia,Afghanistan,34
Indonesia,Angola,1
Indonesia,Dem. Rep. of the Congo,1
Indonesia,Congo,1
Indonesia,Algeria,2
Indonesia,Algeria,2
Indonesia,Ethiopia,1
Indonesia,Iran (Islamic Rep. of),55
Indonesia,Iran (Islamic Rep. of),4
Indonesia,Iraq,179
Indonesia,Iraq,353
Indonesia,Liberia,5
Indonesia,Liberia,1
Indonesia,Sri Lanka,3
Indonesia,Sri Lanka,1
Indonesia,Morocco,1
Indonesia,Myanmar,1
Indonesia,Pakistan,8
Indonesia,Palestinian,5
Indonesia,Rwanda,2
Indonesia,Sudan,1
Indonesia,Sierra Leone,3
Indonesia,Sierra Leone,1
Indonesia,Somalia,12
Indonesia,Syrian Arab Rep.,1
Indonesia,Timor-Leste,122202
Indonesia,Timor-Leste,47813
Indonesia,Viet Nam,1
Indonesia,Viet Nam,2
Indonesia,Viet Nam,1
India,Afghanistan,34
India,Afghanistan,12760
India,Afghanistan,19
India,China,92343
India,Congo,1
India,Ethiopia,10
India,Iran (Islamic Rep. of),11
India,Iran (Islamic Rep. of),114
India,Iran (Islamic Rep. of),2
India,Iraq,30
India,Israel,4
India,Lao People's Dem. Rep.,1
India,Lao People's Dem. Rep.,1
India,Liberia,5
India,Sri Lanka,64743
India,Sri Lanka,15
India,Myanmar,13
India,Myanmar,779
India,Rwanda,6
India,Sudan,1
India,Sudan,56
India,Somalia,84
India,Somalia,14
India,Serbia and Kosovo (S/RES/1244 (1999)),5
India,Serbia and Kosovo (S/RES/1244 (1999)),1
Ireland,Afghanistan,30
Ireland,Angola,22
Ireland,Albania,1
Ireland,Azerbaijan,8
Ireland,Burundi,2
Ireland,Belgium,3
Ireland,Burkina Faso,1
Ireland,Bulgaria,1
Ireland,Bosnia and Herzegovina,650
Ireland,Bosnia and Herzegovina,2
Ireland,China,1
Ireland,Cameroon,2
Ireland,Dem. Rep. of the Congo,56
Ireland,Congo,2
Ireland,Cuba,3
Ireland,Czech Rep.,5
Ireland,Algeria,25
Ireland,Egypt,6
Ireland,Eritrea,3
Ireland,Ethiopia,6
Ireland,Croatia,1
Ireland,India,1
Ireland,Iran (Islamic Rep. of),11
Ireland,Iraq,74
Ireland,Jordan,2
Ireland,Kazakhstan,3
Ireland,Kenya,5
Ireland,Liberia,7
Ireland,Libya,48
Ireland,Sri Lanka,4
Ireland,Rep. of Moldova,1
Ireland,Mauritania,2
Ireland,Nigeria,12
Ireland,Poland,2
Ireland,Palestinian,8
Ireland,Romania,8
Ireland,Russian Federation,17
Ireland,Rwanda,11
Ireland,Saudi Arabia,1
Ireland,Sudan,15
Ireland,Sierra Leone,5
Ireland,Somalia,85
Ireland,Serbia and Kosovo (S/RES/1244 (1999)),111
Ireland,Serbia and Kosovo (S/RES/1244 (1999)),956
Ireland,Syrian Arab Rep.,2
Ireland,Togo,3
Ireland,Tajikistan,2
Ireland,Turkey,4
Ireland,Ukraine,10
Ireland,Viet Nam,1
Ireland,Various/Unknown,12067
Ireland,Various/Unknown,1260
Iran (Islamic Rep. of),Afghanistan,12228
Iran (Islamic Rep. of),Afghanistan,1482000
Iran (Islamic Rep. of),Afghanistan,215566
Iran (Islamic Rep. of),Colombia,1
Iran (Islamic Rep. of),India,2
Iran (Islamic Rep. of),Iraq,386000
Iran (Islamic Rep. of),Iraq,3637
Iraq,Eritrea,572
Iraq,Iran (Islamic Rep. of),852
Iraq,Iran (Islamic Rep. of),23893
Iraq,Iran (Islamic Rep. of),57
Iraq,Palestinian,90000
Iraq,Sudan,4
Iraq,Sudan,220
Iraq,Somalia,313
Iraq,Syrian Arab Rep.,78
Iraq,Syrian Arab Rep.,49
Iraq,Syrian Arab Rep.,2
Iraq,Turkey,2
Iraq,Turkey,12640
Iraq,Turkey,264
Iraq,Various/Unknown,10
Iraq,Various/Unknown,100
Iceland,Afghanistan,3
Iceland,Albania,1
Iceland,Albania,4
Iceland,Bangladesh,3
Iceland,Belarus,1
Iceland,Dem. Rep. of the Congo,1
Iceland,Algeria,1
Iceland,Algeria,2
Iceland,Ghana,1
Iceland,Gambia,1
Iceland,Iran (Islamic Rep. of),2
Iceland,Iraq,11
Iceland,Lebanon,1
Iceland,The former Yugoslav Republic of Macedonia,1
Iceland,Myanmar,1
Iceland,Pakistan,5
Iceland,Romania,3
Iceland,Russian Federation,1
Iceland,Sierra Leone,1
Iceland,Serbia and Kosovo (S/RES/1244 (1999)),1
Iceland,Serbia and Kosovo (S/RES/1244 (1999)),169
Iceland,Serbia and Kosovo (S/RES/1244 (1999)),9
Iceland,Syrian Arab Rep.,1
Iceland,Tunisia,1
Iceland,Turkey,1
Iceland,Turkey,1
Iceland,Ukraine,3
Iceland,Viet Nam,30
Iceland,Stateless,1
Israel,Armenia,3
Israel,Armenia,1
Israel,Burundi,1
Israel,China,2
Israel,Congo,11
Israel,Congo,6
Israel,Colombia,2
Israel,Colombia,2
Israel,Cuba,1
Israel,Egypt,1
Israel,Eritrea,30
Israel,Ethiopia,197
Israel,Ethiopia,22
Israel,Georgia,1
Israel,Ghana,6
Israel,Iran (Islamic Rep. of),2
Israel,Iraq,7
Israel,Lebanon,3909
Israel,Lebanon,1568
Israel,Liberia,3
Israel,Russian Federation,5
Israel,Russian Federation,85
Israel,Rwanda,1
Israel,Sudan,1
Israel,Sudan,4
Israel,Sierra Leone,67
Israel,Sierra Leone,108
Israel,Somalia,1
Israel,Serbia and Kosovo (S/RES/1244 (1999)),2
Israel,Syrian Arab Rep.,4
Israel,Syrian Arab Rep.,4
Israel,Syrian Arab Rep.,1
Israel,Chad,1
Israel,Turkey,1
Israel,Turkey,2
Israel,South Africa,1
Italy,Afghanistan,66
Italy,Angola,81
Italy,Albania,958
Italy,Armenia,26
Italy,Azerbaijan,7
Italy,Burundi,47
Italy,Benin,3
Italy,Bangladesh,8
Italy,Bulgaria,18
Italy,Bosnia and Herzegovina,17
Italy,Bosnia and Herzegovina,23
Italy,Belarus,1
Italy,Central African Rep.,2
Italy,China,9
Italy,Cote d'Ivoire,5
Italy,Cameroon,27
Italy,Dem. Rep. of the Congo,214
Italy,Congo,143
Italy,Colombia,23
Italy,Cuba,24
Italy,Algeria,51
Italy,Ecuador,2
Italy,Egypt,12
Italy,Eritrea,16
Italy,Ethiopia,201
Italy,Gabon,1
Italy,Georgia,30
Italy,Ghana,5
Italy,Guinea,2
Italy,Gambia,2
Italy,Guinea-Bissau,1
Italy,Croatia,5
Italy,India,2
Italy,Iran (Islamic Rep. of),457
Italy,Iraq,923
Italy,Jordan,2
Italy,Kazakhstan,5
Italy,Kenya,2
Italy,Cambodia,6
Italy,Lebanon,28
Italy,Liberia,15
Italy,Libya,2
Italy,Sri Lanka,33
Italy,Lithuania,1
Italy,Morocco,5
Italy,The former Yugoslav Republic of Macedonia,5
Italy,Myanmar,2
Italy,Mauritania,1
Italy,Nigeria,11
Italy,Pakistan,47
Italy,Peru,8
Italy,Papua New Guinea,2
Italy,Poland,2
Italy,Palestinian,15
Italy,Romania,84
Italy,Russian Federation,86
Italy,Rwanda,173
Italy,Sudan,164
Italy,Senegal,2
Italy,Sierra Leone,29
Italy,El Salvador,1
Italy,Somalia,160
Italy,Serbia and Kosovo (S/RES/1244 (1999)),1101
Italy,Serbia and Kosovo (S/RES/1244 (1999)),308
Italy,Syrian Arab Rep.,24
Italy,Chad,2
Italy,Togo,13
Italy,Tajikistan,2
Italy,Tunisia,53
Italy,Turkey,755
Italy,Uganda,2
Italy,Ukraine,11
Italy,Viet Nam,12
Italy,Stateless,7
Italy,Various/Unknown,113
Italy,Various/Unknown,585
Italy,Yemen,1
Italy,South Africa,1
Jamaica,Congo,1
Jamaica,Cuba,17
Jamaica,Haiti,9
Jamaica,Liberia,1
Jamaica,Sri Lanka,1
Jamaica,Nigeria,2
Jamaica,Sierra Leone,1
Jamaica,Sierra Leone,7
Jordan,Afghanistan,7
Jordan,Afghanistan,1
Jordan,Bosnia and Herzegovina,22
Jordan,Bosnia and Herzegovina,15
Jordan,Bosnia and Herzegovina,8
Jordan,China,2
Jordan,Dem. Rep. of the Congo,1
Jordan,Congo,1
Jordan,Algeria,4
Jordan,Egypt,85
Jordan,Eritrea,16
Jordan,Ethiopia,13
Jordan,Ethiopia,2
Jordan,Iraq,7209
Jordan,Iraq,919
Jordan,Lebanon,16
Jordan,Libya,9
Jordan,Libya,1
Jordan,Sri Lanka,7
Jordan,Oman,2
Jordan,Pakistan,6
Jordan,Russian Federation,39
Jordan,Russian Federation,72
Jordan,Russian Federation,34
Jordan,Saudi Arabia,2
Jordan,Sudan,260
Jordan,Sudan,18
Jordan,Senegal,1
Jordan,Somalia,20
Jordan,Somalia,40
Jordan,Serbia and Kosovo (S/RES/1244 (1999)),4
Jordan,Syrian Arab Rep.,110
Jordan,Syrian Arab Rep.,2
Jordan,Tunisia,1
Jordan,United Rep. of Tanzania,1
Jordan,Stateless,20
Jordan,Yemen,16
Jordan,Yemen,1
Japan,Afghanistan,33
Japan,Afghanistan,41
Japan,Bangladesh,3
Japan,China,12
Japan,China,28
Japan,Ethiopia,13
Japan,Ethiopia,12
Japan,Iran (Islamic Rep. of),17
Japan,Iran (Islamic Rep. of),16
Japan,Iraq,4
Japan,Iraq,3
Japan,Cambodia,376
Japan,Lao People's Dem. Rep.,390
Japan,Sri Lanka,7
Japan,Myanmar,34
Japan,Myanmar,72
Japan,Pakistan,51
Japan,Pakistan,2
Japan,Sudan,13
Japan,Sudan,12
Japan,Serbia and Kosovo (S/RES/1244 (1999)),5
Japan,Turkey,75
Japan,Turkey,4
Japan,Viet Nam,2759
Japan,Stateless,3
Japan,Stateless,1
Japan,Various/Unknown,12
Japan,Various/Unknown,36
Kazakhstan,Afghanistan,2460
Kazakhstan,Azerbaijan,20
Kazakhstan,China,5
Kazakhstan,China,27
Kazakhstan,Algeria,8
Kazakhstan,Georgia,10
Kazakhstan,India,7
Kazakhstan,Iraq,16
Kazakhstan,Pakistan,9
Kazakhstan,Palestinian,351
Kazakhstan,Russian Federation,12671
Kazakhstan,Rwanda,5
Kazakhstan,Sudan,1
Kazakhstan,Sierra Leone,4
Kazakhstan,Syrian Arab Rep.,3
Kazakhstan,Tajikistan,4982
Kazakhstan,Tajikistan,377
Kazakhstan,Ukraine,1
Kazakhstan,Stateless,160000
Kenya,Afghanistan,2
Kenya,Burundi,52
Kenya,Burundi,146
Kenya,Burundi,2
Kenya,Dem. Rep. of the Congo,421
Kenya,Dem. Rep. of the Congo,251
Kenya,Dem. Rep. of the Congo,3
Kenya,Cuba,1
Kenya,Eritrea,848
Kenya,Eritrea,113
Kenya,Eritrea,1
Kenya,Ethiopia,5810
Kenya,Ethiopia,4053
Kenya,Ethiopia,23
Kenya,Iraq,6
Kenya,Israel,1
Kenya,Liberia,3
Kenya,Liberia,7
Kenya,Rwanda,582
Kenya,Rwanda,2691
Kenya,Rwanda,16
Kenya,Sudan,775
Kenya,Sudan,55585
Kenya,Sudan,172
Kenya,Sierra Leone,2
Kenya,Somalia,110
Kenya,Somalia,137376
Kenya,Somalia,824
Kenya,United Rep. of Tanzania,4
Kenya,Uganda,61
Kenya,Uganda,5780
Kenya,Uganda,158
Kenya,Stateless,108
Kenya,Various/Unknown,38
Kyrgyzstan,Afghanistan,87
Kyrgyzstan,Afghanistan,804
Kyrgyzstan,Kyrgyzstan,5569
Kyrgyzstan,Russian Federation,167
Kyrgyzstan,Tajikistan,132
Kyrgyzstan,Tajikistan,9805
Kyrgyzstan,Tajikistan,921
Cambodia,Afghanistan,6
Cambodia,Afghanistan,5
Cambodia,Burundi,1
Cambodia,China,13
Cambodia,China,8
Cambodia,Cote d'Ivoire,1
Cambodia,Algeria,1
Cambodia,Algeria,2
Cambodia,Iran (Islamic Rep. of),1
Cambodia,Iraq,7
Cambodia,Iraq,5
Cambodia,Liberia,1
Cambodia,Sri Lanka,4
Cambodia,Sri Lanka,3
Cambodia,Myanmar,1
Cambodia,Nigeria,1
Cambodia,Pakistan,10
Cambodia,Dem. People's Rep. of Korea,2
Cambodia,Palestinian,4
Cambodia,Sudan,2
Cambodia,Somalia,1
Cambodia,Viet Nam,116
Cambodia,Viet Nam,6
Rep. of Korea,Afghanistan,1
Rep. of Korea,China,1
Rep. of Korea,China,1
Rep. of Korea,Cameroon,1
Rep. of Korea,Dem. Rep. of the Congo,16
Rep. of Korea,Algeria,4
Rep. of Korea,Ethiopia,2
Rep. of Korea,Iran (Islamic Rep. of),1
Rep. of Korea,Iraq,1
Rep. of Korea,Kenya,1
Rep. of Korea,Liberia,1
Rep. of Korea,Myanmar,21
Rep. of Korea,Pakistan,1
Kuwait,Afghanistan,7
Kuwait,Afghanistan,92
Kuwait,Iraq,15
Kuwait,Iraq,13000
Kuwait,Iraq,1200
Kuwait,Palestinian,6000
Kuwait,Palestinian,1261
Kuwait,Somalia,16
Kuwait,Somalia,2000
Kuwait,Somalia,145
Kuwait,Stateless,117000
Kuwait,Various/Unknown,18
Kuwait,Various/Unknown,78
Lao People's Dem. Rep.,India,1
Lebanon,Afghanistan,5
Lebanon,Afghanistan,58
Lebanon,Algeria,61
Lebanon,Algeria,46
Lebanon,Ethiopia,143
Lebanon,Iraq,2570
Lebanon,Iraq,1817
Lebanon,Jordan,25
Lebanon,Jordan,21
Lebanon,Sudan,2435
Lebanon,Sudan,421
Lebanon,Sierra Leone,44
Lebanon,Sierra Leone,41
Lebanon,Somalia,99
Lebanon,Somalia,136
Lebanon,Various/Unknown,641
Lebanon,Various/Unknown,132
Lebanon,Various/Unknown,4
Liberia,Dem. Rep. of the Congo,2
Liberia,Congo,1
Liberia,Algeria,1
Liberia,Ethiopia,4
Liberia,Ghana,2
Liberia,Equatorial Guinea,1
Liberia,Iraq,1
Liberia,Lebanon,12
Liberia,Liberia,110686
Liberia,Liberia,13361
Liberia,Palestinian,4
Liberia,Palestinian,2
Liberia,Rwanda,1
Liberia,Sudan,19
Liberia,Sierra Leone,69266
Liberia,Sierra Leone,7500
Liberia,Uganda,1
Libya,Dem. Rep. of the Congo,160
Libya,Iraq,19
Libya,Iraq,29
Libya,Palestinian,8500
Libya,Rwanda,2
Libya,Sudan,17
Libya,Sudan,10
Libya,Sierra Leone,102
Libya,Somalia,2891
Libya,Various/Unknown,12
Libya,Various/Unknown,9
Liechtenstein,Tibetan,32
Liechtenstein,Viet Nam,38
Sri Lanka,Afghanistan,1
Sri Lanka,Afghanistan,1
Sri Lanka,Iraq,20
Sri Lanka,Iraq,12
Sri Lanka,Sri Lanka,706514
Sri Lanka,Pakistan,1
Sri Lanka,Palestinian,1
Sri Lanka,Sudan,1
Sri Lanka,Sudan,1
Sri Lanka,Somalia,1
Sri Lanka,Thailand,1
Lithuania,Afghanistan,4
Lithuania,Afghanistan,10
Lithuania,Afghanistan,36
Lithuania,Armenia,1
Lithuania,Belarus,1
Lithuania,Algeria,1
Lithuania,Georgia,1
Lithuania,Georgia,2
Lithuania,India,2
Lithuania,Iran (Islamic Rep. of),6
Lithuania,Iraq,6
Lithuania,Sri Lanka,2
Lithuania,Nigeria,1
Lithuania,Pakistan,2
Lithuania,Russian Federation,51
Lithuania,Russian Federation,21
Lithuania,Russian Federation,1
Lithuania,Somalia,19
Lithuania,Somalia,1
Lithuania,Serbia and Kosovo (S/RES/1244 (1999)),1
Lithuania,Ukraine,1
Lithuania,Viet Nam,1
Lithuania,Stateless,1
Lithuania,Stateless,1
Lithuania,Stateless,2
Luxembourg,Serbia and Kosovo (S/RES/1244 (1999)),195
Luxembourg,Various/Unknown,759
Latvia,Dem. Rep. of the Congo,1
Latvia,Iraq,1
Latvia,Pakistan,3
Latvia,Russian Federation,2
Latvia,Sudan,1
Latvia,Stateless,1
Latvia,Various/Unknown,3
Morocco,Afghanistan,8
Morocco,Angola,8
Morocco,Armenia,8
Morocco,Burundi,7
Morocco,Burkina Faso,6
Morocco,Bulgaria,9
Morocco,Bosnia and Herzegovina,9
Morocco,China,8
Morocco,Cameroon,3
Morocco,Dem. Rep. of the Congo,12
Morocco,Congo,6
Morocco,Czech Rep.,14
Morocco,Algeria,26
Morocco,Egypt,5
Morocco,Eritrea,8
Morocco,Spain,31
Morocco,Ethiopia,9
Morocco,Equatorial Guinea,6
Morocco,Hungary,22
Morocco,Iran (Islamic Rep. of),6
Morocco,Iraq,25
Morocco,Cambodia,6
Morocco,Liberia,25
Morocco,Libya,9
Morocco,Lithuania,6
Morocco,Mauritania,22
Morocco,Nigeria,6
Morocco,Poland,27
Morocco,Portugal,7
Morocco,Palestinian,800
Morocco,Romania,7
Morocco,Russian Federation,13
Morocco,Rwanda,17
Morocco,Sudan,15
Morocco,Sierra Leone,37
Morocco,Somalia,9
Morocco,Serbia and Kosovo (S/RES/1244 (1999)),9
Morocco,Syrian Arab Rep.,9
Morocco,Chad,9
Morocco,Tunisia,6
Morocco,Turkey,9
Morocco,Viet Nam,7
Morocco,Stateless,8
Morocco,Various/Unknown,800
Morocco,South Africa,6
Rep. of Moldova,Afghanistan,14
Rep. of Moldova,Afghanistan,2
Rep. of Moldova,Angola,4
Rep. of Moldova,Angola,1
Rep. of Moldova,Armenia,1
Rep. of Moldova,Azerbaijan,4
Rep. of Moldova,Burkina Faso,4
Rep. of Moldova,Cameroon,1
Rep. of Moldova,Dem. Rep. of the Congo,1
Rep. of Moldova,Dem. Rep. of the Congo,1
Rep. of Moldova,Algeria,1
Rep. of Moldova,Eritrea,1
Rep. of Moldova,Iran (Islamic Rep. of),2
Rep. of Moldova,Iraq,32
Rep. of Moldova,Iraq,8
Rep. of Moldova,Kyrgyzstan,8
Rep. of Moldova,Liberia,1
Rep. of Moldova,Rep. of Moldova,8080
Rep. of Moldova,Mali,1
Rep. of Moldova,Nigeria,5
Rep. of Moldova,Pakistan,2
Rep. of Moldova,Russian Federation,86
Rep. of Moldova,Russian Federation,51
Rep. of Moldova,Sudan,19
Rep. of Moldova,Sudan,1
Rep. of Moldova,Sierra Leone,1
Rep. of Moldova,Somalia,8
Rep. of Moldova,Syrian Arab Rep.,2
Rep. of Moldova,Stateless,4
Madagascar,Burundi,14
Madagascar,Dem. Rep. of the Congo,9
Madagascar,Dem. Rep. of the Congo,1
Madagascar,Congo,2
Madagascar,Ethiopia,5
Madagascar,Rwanda,17
Madagascar,Sudan,3
Mexico,Afghanistan,10
Mexico,Angola,9
Mexico,Albania,8
Mexico,Argentina,4
Mexico,Armenia,3
Mexico,Burundi,1
Mexico,Bosnia and Herzegovina,1
Mexico,Bolivia (Plurinational State of),4
Mexico,Chile,18
Mexico,China,3
Mexico,Dem. Rep. of the Congo,3
Mexico,Congo,23
Mexico,Colombia,1
Mexico,Colombia,61
Mexico,Cuba,6
Mexico,Cuba,31
Mexico,Algeria,1
Mexico,Ecuador,3
Mexico,Ethiopia,2
Mexico,Guatemala,16031
Mexico,Guatemala,51
Mexico,Honduras,30
Mexico,Haiti,14
Mexico,Haiti,4
Mexico,Iran (Islamic Rep. of),2
Mexico,Iran (Islamic Rep. of),31
Mexico,Iraq,22
Mexico,Italy,1
Mexico,Jordan,1
Mexico,Kenya,1
Mexico,Lebanon,2
Mexico,Liberia,7
Mexico,Sri Lanka,10
Mexico,Nigeria,1
Mexico,Nicaragua,27
Mexico,Peru,39
Mexico,Poland,5
Mexico,Palestinian,3
Mexico,Russian Federation,7
Mexico,Rwanda,1
Mexico,Sudan,3
Mexico,Sierra Leone,1
Mexico,Sierra Leone,13
Mexico,El Salvador,1960
Mexico,El Salvador,2
Mexico,Somalia,36
Mexico,Serbia and Kosovo (S/RES/1244 (1999)),9
Mexico,Tajikistan,1
Mexico,Ukraine,6
Mexico,Venezuela (Bolivarian Republic of),1
Mexico,Yemen,5
The former Yugoslav Republic of Macedonia,Afghanistan,1
The former Yugoslav Republic of Macedonia,Bosnia and Herzegovina,170
The former Yugoslav Republic of Macedonia,Bosnia and Herzegovina,30
The former Yugoslav Republic of Macedonia,Iraq,1
The former Yugoslav Republic of Macedonia,Iraq,1
The former Yugoslav Republic of Macedonia,Serbia and Kosovo (S/RES/1244 (1999)),8878
The former Yugoslav Republic of Macedonia,Serbia and Kosovo (S/RES/1244 (1999)),12109
Mali,Burundi,38
Mali,Central African Rep.,5
Mali,Cameroon,5
Mali,Cameroon,19
Mali,Dem. Rep. of the Congo,59
Mali,Dem. Rep. of the Congo,77
Mali,Congo,21
Mali,Congo,45
Mali,Liberia,39
Mali,Liberia,380
Mali,Liberia,2
Mali,Mauritania,97
Mali,Mauritania,6115
Mali,Nigeria,13
Mali,Nigeria,74
Mali,Rwanda,26
Mali,Rwanda,80
Mali,Sierra Leone,363
Mali,Sierra Leone,1415
Mali,Chad,12
Mali,Chad,39
Mali,Togo,13
Mali,Togo,48
Mali,Various/Unknown,62
Mali,Various/Unknown,82
Malta,Algeria,1
Malta,Algeria,25
Malta,Egypt,3
Malta,Gambia,1
Malta,Iraq,1
Malta,Iraq,25
Malta,Lebanon,5
Malta,Libya,2
Malta,Libya,1
Malta,Sri Lanka,5
Malta,Morocco,4
Malta,Nigeria,3
Malta,Palestinian,17
Malta,Sudan,1
Malta,Sudan,1
Malta,Sierra Leone,10
Malta,Somalia,1
Malta,Somalia,11
Malta,Serbia and Kosovo (S/RES/1244 (1999)),78
Malta,Syrian Arab Rep.,1
Malta,Turkey,3
Malta,Turkey,4
Mozambique,Afghanistan,1
Mozambique,Angola,34
Mozambique,Burundi,611
Mozambique,Burundi,64
Mozambique,China,1
Mozambique,Cameroon,1
Mozambique,Dem. Rep. of the Congo,1238
Mozambique,Dem. Rep. of the Congo,33
Mozambique,Congo,1
Mozambique,Comoros,1
Mozambique,Cuba,13
Mozambique,Eritrea,2
Mozambique,Ethiopia,18
Mozambique,Iraq,1
Mozambique,Kenya,4
Mozambique,Liberia,7
Mozambique,Sri Lanka,1
Mozambique,Rwanda,199
Mozambique,Rwanda,100
Mozambique,Sudan,26
Mozambique,Sudan,1
Mozambique,Sierra Leone,13
Mozambique,Somalia,93
Mozambique,Somalia,9
Mozambique,Swaziland,2
Mozambique,United Rep. of Tanzania,1
Mozambique,Uganda,9
Mozambique,Zimbabwe,1
Mauritania,Dem. Rep. of the Congo,7
Mauritania,Dem. Rep. of the Congo,8
Mauritania,Congo,3
Mauritania,Congo,3
Mauritania,Western Sahara,2
Mauritania,Western Sahara,26000
Mauritania,Western Sahara,2
Mauritania,Guinea,2
Mauritania,Guinea,7
Mauritania,Liberia,9
Mauritania,Liberia,20
Mauritania,Libya,1
Mauritania,Mali,3500
Mauritania,Sierra Leone,20
Mauritania,Sierra Leone,310
Malawi,Burundi,608
Malawi,Dem. Rep. of the Congo,1154
Malawi,Rwanda,1939
Malawi,Somalia,182
Malawi,Various/Unknown,17
Malaysia,Afghanistan,7
Malaysia,Afghanistan,55
Malaysia,Burundi,1
Malaysia,Bosnia and Herzegovina,1
Malaysia,China,1
Malaysia,Indonesia,1
Malaysia,Indonesia,149
Malaysia,India,1
Malaysia,Iran (Islamic Rep. of),8
Malaysia,Iraq,9
Malaysia,Iraq,2
Malaysia,Liberia,1
Malaysia,Sri Lanka,1
Malaysia,Sri Lanka,1
Malaysia,Myanmar,5
Malaysia,Myanmar,5134
Malaysia,Nigeria,1
Malaysia,Philippines,45100
Malaysia,Sudan,1
Malaysia,Somalia,1
Malaysia,Somalia,26
Malaysia,Serbia and Kosovo (S/RES/1244 (1999)),4
Malaysia,Timor-Leste,74
Malaysia,Tunisia,2
Malaysia,Viet Nam,1
Namibia,Angola,27263
Namibia,Burundi,256
Namibia,Cameroon,9
Namibia,Dem. Rep. of the Congo,646
Namibia,Congo,84
Namibia,Ethiopia,2
Namibia,Kenya,5
Namibia,Liberia,40
Namibia,Malawi,1
Namibia,Nigeria,5
Namibia,Rwanda,44
Namibia,Sudan,8
Namibia,Sierra Leone,14
Namibia,Somalia,20
Namibia,United Rep. of Tanzania,4
Namibia,Uganda,4
Namibia,Zambia,1
Namibia,Zimbabwe,1
Niger,Burundi,2
Niger,Burundi,1
Niger,Central African Rep.,1
Niger,Cote d'Ivoire,7
Niger,Cameroon,49
Niger,Cameroon,3
Niger,Dem. Rep. of the Congo,270
Niger,Dem. Rep. of the Congo,23
Niger,Congo,23
Niger,Congo,10
Niger,Comoros,3
Niger,Algeria,4
Niger,Egypt,1
Niger,Ethiopia,1
Niger,Guinea-Bissau,6
Niger,Cambodia,1
Niger,Liberia,8
Niger,Rwanda,11
Niger,Sudan,6
Niger,Senegal,1
Niger,Sierra Leone,20
Niger,Somalia,20
Niger,Somalia,14
Niger,Somalia,1
Niger,Chad,12
Niger,Chad,7
Nigeria,Angola,14
Nigeria,Benin,23
Nigeria,Cameroon,4
Nigeria,Congo,70
Nigeria,Liberia,1588
Nigeria,Liberia,17
Nigeria,Sudan,78
Nigeria,Sierra Leone,2001
Nigeria,Chad,3194
Nigeria,Various/Unknown,298
Nicaragua,Colombia,1
Nicaragua,Ghana,3
Nicaragua,Guatemala,24
Nicaragua,Nigeria,2
Nicaragua,Sierra Leone,2
Nicaragua,Sierra Leone,1
Nicaragua,El Salvador,330
Nicaragua,Somalia,4
Nicaragua,Somalia,1
Netherlands,Afghanistan,10931
Netherlands,Afghanistan,23629
Netherlands,Angola,3370
Netherlands,Angola,2169
Netherlands,Albania,175
Netherlands,Albania,179
Netherlands,Argentina,1
Netherlands,Argentina,5
Netherlands,Armenia,1928
Netherlands,Armenia,918
Netherlands,Austria,1
Netherlands,Azerbaijan,3635
Netherlands,Azerbaijan,786
Netherlands,Burundi,472
Netherlands,Burundi,415
Netherlands,Belgium,1
Netherlands,Benin,22
Netherlands,Benin,2
Netherlands,Burkina Faso,30
Netherlands,Burkina Faso,9
Netherlands,Bangladesh,78
Netherlands,Bangladesh,71
Netherlands,Bulgaria,22
Netherlands,Bulgaria,76
Netherlands,Bahrain,3
Netherlands,Bahamas,1
Netherlands,Bosnia and Herzegovina,2092
Netherlands,Bosnia and Herzegovina,24229
Netherlands,Bosnia and Herzegovina,35
Netherlands,Belarus,87
Netherlands,Belarus,14
Netherlands,Brazil,4
Netherlands,Barbados,1
Netherlands,Bhutan,6
Netherlands,Bhutan,15
Netherlands,Central African Rep.,9
Netherlands,Central African Rep.,4
Netherlands,Switzerland,1
Netherlands,Chile,3
Netherlands,Chile,37
Netherlands,China,1952
Netherlands,China,2618
Netherlands,Cote d'Ivoire,85
Netherlands,Cote d'Ivoire,17
Netherlands,Cameroon,229
Netherlands,Cameroon,35
Netherlands,Dem. Rep. of the Congo,1069
Netherlands,Dem. Rep. of the Congo,1851
Netherlands,Congo,1088
Netherlands,Congo,158
Netherlands,Colombia,26
Netherlands,Colombia,22
Netherlands,Comoros,5
Netherlands,Cabo Verde,1
Netherlands,Cuba,15
Netherlands,Cuba,7
Netherlands,Czech Rep.,99
Netherlands,Czech Rep.,37
Netherlands,Germany,6
Netherlands,Djibouti,5
Netherlands,Djibouti,3
Netherlands,Denmark,1
Netherlands,Algeria,617
Netherlands,Algeria,317
Netherlands,Ecuador,15
Netherlands,Ecuador,2
Netherlands,Egypt,30
Netherlands,Egypt,75
