Country / territory of asylum/residence,Origin,Value,%
Senegal,Benin,6,0.000000536879506
Senegal,Burkina Faso,0,0
Senegal,Central African Republic,441,0.00009465388017
Senegal,Central African Republic,289,0.00006202941353
Senegal,Cote d'Ivoire,310,0.00001275995843
Senegal,Cote d'Ivoire,39,0.000001605285092
Senegal,Cameroon,42,0.000001746091157
Senegal,Cameroon,12,0.0000004988831876
Senegal,"Congo, Rep.",336,0.000004130809559
Senegal,"Congo, Rep.",30,0.0000003688222821
Senegal,"Congo, Rep.",275,0.000003380870919
Senegal,"Congo, Rep.",19,0.0000002335874453
Senegal,Comoros,0,0
Senegal,Cuba,0,0
Senegal,Algeria,10,0.0000002420244357
Senegal,Algeria,9,0.0000002178219921
Senegal,Eritrea,0,
Senegal,Eritrea,0,
Senegal,Ethiopia,0,0
Senegal,Ethiopia,0,0
Senegal,France,0,0
Senegal,Gabon,0,0
Senegal,Ghana,32,0.000001109815209
Senegal,Ghana,0,0
Senegal,Guinea,113,0.000008885620518
Senegal,Guinea,10,0.000000786338099
Senegal,Gambia,342,
Senegal,Gambia,44,
Senegal,Guinea-Bissau,93,0.00004996553453
Senegal,Haiti,0,0
Senegal,India,0,0
Senegal,"Iran, Islamic Rep.",0,0
Senegal,Iraq,0,0
Senegal,Liberia,391,0.00008263055099
Senegal,Liberia,61,0.00001289121128
Senegal,Libya,0,0
Senegal,Sri Lanka,87,0.000004057078903
Senegal,Mali,52,0.00000280444699
Senegal,Mauritania,99,0.00002239725767
Senegal,Mauritania,13779,0.003117291045
Senegal,Niger,5,0.0000002328034169
Senegal,Nigeria,364,0.000001906894204
Senegal,Nigeria,7,0.00000003667104238
Senegal,Nepal,0,0
Senegal,Pakistan,0,0
Senegal,Palestinian,0,
Senegal,Romania,0,0
Senegal,Rwanda,11,0.0000009010184539
Senegal,Rwanda,274,0.00002244355058
Senegal,Sudan,0,0
Senegal,Sudan,0,0
Senegal,Senegal,0,0
Senegal,Sierra Leone,31,0.000004102041864
Senegal,Somalia,8,0.0000005426479579
Senegal,Somalia,0,0
Senegal,Syrian Arab Republic,21,0.000001149433592
Senegal,Chad,55,0.000003691276654
Senegal,Chad,18,0.000001208054178
Senegal,Togo,88,0.00001128538771
Senegal,Togo,0,0
Senegal,Turkey,88,0.000001089850495
Senegal,United Rep. of Tanzania,6,
Senegal,Uganda,0,0
Senegal,Yemen,0,
Singapore,China,0,0
Sierra Leone,Cote d'Ivoire,17,0.0000006997396557
Sierra Leone,Ghana,0,0
Sierra Leone,Liberia,653,0.0001379993601
Sierra Leone,Mali,0,0
Sierra Leone,Palestinian,0,
Sierra Leone,Sudan,8,0.0000001973684373
El Salvador,China,0,0
El Salvador,"Congo, Rep.",0,0
El Salvador,Colombia,0,0
El Salvador,Algeria,0,0
El Salvador,Guatemala,0,0
El Salvador,Honduras,0,0
El Salvador,Honduras,14,0.000001511052214
El Salvador,"Iran, Islamic Rep.",0,0
El Salvador,Iraq,5,0.0000001306348766
El Salvador,Mexico,0,0
El Salvador,Nicaragua,0,0
El Salvador,Nicaragua,6,0.0000009650055222
El Salvador,Peru,0,0
El Salvador,El Salvador,71500,0.01121066917
El Salvador,El Salvador,4200,0.0006585288184
El Salvador,Syrian Arab Republic,5,0.0000002736746648
Somalia,Bangladesh,6,0.00000003643656448
Somalia,Cameroon,0,0
Somalia,"Congo, Rep.",0,0
Somalia,"Congo, Rep.",0,0
Somalia,"Congo, Rep.",0,0
Somalia,Djibouti,13,0.00001358432995
Somalia,Djibouti,0,0
Somalia,"Egypt, Arab Rep., Arab Rep.",16,
Somalia,Eritrea,37,
Somalia,Eritrea,49,
Somalia,Ethiopia,14456,0.0001377320205
Somalia,Ethiopia,10,0.00000009527671588
Somalia,Ethiopia,3608,0.00003437583909
Somalia,Iraq,0,0
Somalia,Iraq,0,0
Somalia,Jordan,0,0
Somalia,Kenya,0,0
Somalia,Mozambique,0,0
Somalia,Nigeria,0,0
Somalia,Pakistan,0,0
Somalia,Palestinian,15,
Somalia,Sudan,12,0.0000002960526559
Somalia,Sudan,0,0
Somalia,Somalia,2116705,0.1435782057
Somalia,Somalia,114,0.0000077327334
Somalia,Somalia,41479,0.002813561831
Somalia,Syrian Arab Republic,0,0
Somalia,Syrian Arab Republic,172,0.000009414408468
Somalia,Turkey,0,0
Somalia,United Rep. of Tanzania,71,
Somalia,Uganda,0,0
Somalia,United States,0,0
Somalia,United States,0,0
Somalia,Yemen,71,
Somalia,Yemen,5,
Somalia,Yemen,10705,
Serbia and Kosovo (S/RES/1244 (1999)),Afghanistan,49,0.000001379113096
Serbia and Kosovo (S/RES/1244 (1999)),Afghanistan,2182,0.00006141275051
Serbia and Kosovo (S/RES/1244 (1999)),Burundi,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Bosnia and Herzegovina,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Bosnia and Herzegovina,8764,0.002498989882
Serbia and Kosovo (S/RES/1244 (1999)),China,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Cameroon,0,0
Serbia and Kosovo (S/RES/1244 (1999)),"Congo, Rep.",7,0.00000008605853249
Serbia and Kosovo (S/RES/1244 (1999)),Cuba,5,0.0000004353642553
Serbia and Kosovo (S/RES/1244 (1999)),Cuba,5,0.0000004353642553
Serbia and Kosovo (S/RES/1244 (1999)),Algeria,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Eritrea,0,
Serbia and Kosovo (S/RES/1244 (1999)),Ethiopia,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Ethiopia,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Ghana,5,0.0000001734086264
Serbia and Kosovo (S/RES/1244 (1999)),Guinea,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Croatia,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Croatia,19038,0.004614489662
Serbia and Kosovo (S/RES/1244 (1999)),Croatia,5,0.000001211915554
Serbia and Kosovo (S/RES/1244 (1999)),"Iran, Islamic Rep.",12,0.0000001478510078
Serbia and Kosovo (S/RES/1244 (1999)),"Iran, Islamic Rep.",0,0
Serbia and Kosovo (S/RES/1244 (1999)),"Iran, Islamic Rep.",377,0.000004644985828
Serbia and Kosovo (S/RES/1244 (1999)),Iraq,513,0.00001340313834
Serbia and Kosovo (S/RES/1244 (1999)),Kazakhstan,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Lebanon,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Libya,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Libya,32,0.000005019910219
Serbia and Kosovo (S/RES/1244 (1999)),The former Yugoslav Republic of Macedonia,0,
Serbia and Kosovo (S/RES/1244 (1999)),Nigeria,11,0.00000005762592374
Serbia and Kosovo (S/RES/1244 (1999)),Nigeria,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Pakistan,19,0.00000009643888994
Serbia and Kosovo (S/RES/1244 (1999)),Palestinian,0,
Serbia and Kosovo (S/RES/1244 (1999)),Palestinian,0,
Serbia and Kosovo (S/RES/1244 (1999)),Sudan,5,0.0000001233552733
Serbia and Kosovo (S/RES/1244 (1999)),Senegal,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Somalia,17,0.000001153126911
Serbia and Kosovo (S/RES/1244 (1999)),Somalia,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Serbia and Kosovo (S/RES/1244 (1999)),0,
Serbia and Kosovo (S/RES/1244 (1999)),Serbia and Kosovo (S/RES/1244 (1999)),201047,
Serbia and Kosovo (S/RES/1244 (1999)),Serbia and Kosovo (S/RES/1244 (1999)),106,
Serbia and Kosovo (S/RES/1244 (1999)),Serbia and Kosovo (S/RES/1244 (1999)),355,
Serbia and Kosovo (S/RES/1244 (1999)),South Sudan,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Republic,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Republic,73,0.000003995650105
Serbia and Kosovo (S/RES/1244 (1999)),Tunisia,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Tunisia,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Turkey,7,0.000000086692653
Serbia and Kosovo (S/RES/1244 (1999)),Ukraine,15,0.0000003345887176
Serbia and Kosovo (S/RES/1244 (1999)),Uzbekistan,0,0
Serbia and Kosovo (S/RES/1244 (1999)),Stateless,2155,
Serbia and Kosovo (S/RES/1244 (1999)),Various/Unknown,0,
Serbia and Kosovo (S/RES/1244 (1999)),Various/Unknown,1186,
South Sudan,Burundi,274,0.00002522034435
South Sudan,Burundi,0,0
South Sudan,Central African Republic,1869,0.0004011521588
South Sudan,Cameroon,0,0
South Sudan,"Congo, Rep.",14961,0.0001839316721
South Sudan,"Egypt, Arab Rep., Arab Rep.",0,
South Sudan,Eritrea,1344,
South Sudan,Eritrea,32,
South Sudan,Ethiopia,241,0.000002296168853
South Sudan,Ethiopia,4555,0.00004339854408
South Sudan,Rwanda,0,0
South Sudan,Sudan,8,0.0000001973684373
South Sudan,Sudan,261983,0.006463396913
South Sudan,Somalia,28,0.000001899267853
South Sudan,Somalia,0,0
South Sudan,South Sudan,1903953,0.1513991969
South Sudan,South Sudan,10000,0.0007951834783
South Sudan,South Sudan,813,0.00006464841678
South Sudan,South Sudan,2072,0.0001647620167
South Sudan,Syrian Arab Republic,0,0
South Sudan,Syrian Arab Republic,0,0
South Sudan,Uganda,0,0
South Sudan,Uganda,0,0
Suriname,Bangladesh,0,0
Suriname,Cote d'Ivoire,0,0
Suriname,Cameroon,0,0
Suriname,Cuba,62,0.000005398516766
Suriname,Cuba,29,0.000002525112681
Suriname,Dominican Rep.,0,
Suriname,Guinea,0,0
Suriname,Jamaica,0,0
Suriname,Jamaica,0,0
Suriname,Liberia,0,0
Suriname,Liberia,0,0
Suriname,Nigeria,0,0
Suriname,Sierra Leone,0,0
Suriname,Suriname,0,0
Suriname,Venezuela (Bolivarian Republic of),0,
Slovakia,Afghanistan,246,0.000006923710644
Slovakia,Angola,24,0.0000008057965512
Slovakia,Armenia,34,0.00001160231364
Slovakia,Burundi,0,0
Slovakia,Benin,0,0
Slovakia,Bangladesh,0,0
Slovakia,Bulgaria,8,0.000001130583688
Slovakia,Bosnia and Herzegovina,36,0.00001026513416
Slovakia,China,5,0.000000003606475788
Slovakia,Cote d'Ivoire,0,0
Slovakia,Cameroon,7,0.0000002910151928
Slovakia,"Congo, Rep.",16,0.0000001967052171
Slovakia,"Congo, Rep.",0,0
Slovakia,Cuba,40,0.000003482914043
Slovakia,Algeria,0,0
Slovakia,"Egypt, Arab Rep., Arab Rep.",5,
Slovakia,Ethiopia,0,0
Slovakia,India,0,0
Slovakia,"Iran, Islamic Rep.",28,0.0000003449856848
Slovakia,Iraq,209,0.000005460537843
Slovakia,Israel,0,0
Slovakia,Jordan,0,0
Slovakia,Cambodia,0,0
Slovakia,Liberia,0,0
Slovakia,Libya,0,0
Slovakia,Madagascar,0,0
Slovakia,Pakistan,6,0.0000000304543863
Slovakia,Palestinian,7,
Slovakia,Romania,37,0.000001889052476
Slovakia,Russian Federation,37,0.0000002560641457
Slovakia,Sudan,0,0
Slovakia,Sudan,0,0
Slovakia,Sierra Leone,0,0
Slovakia,Somalia,0,0
Slovakia,Somalia,31,0.000002102760837
Slovakia,Serbia and Kosovo (S/RES/1244 (1999)),46,
Slovakia,Syrian Arab Republic,17,0.0000009304938602
Slovakia,Turkey,0,0
Slovakia,United Rep. of Tanzania,0,
Slovakia,Uganda,0,0
Slovakia,Ukraine,23,0.0000005130360337
Slovakia,Uzbekistan,0,0
Slovakia,VietNam,16,0.0000001674677206
Slovakia,Stateless,9,
Slovakia,Stateless,1523,
Slovakia,Various/Unknown,26,
Slovenia,Afghanistan,41,0.000001153951774
Slovenia,Afghanistan,41,0.000001153951774
Slovenia,Albania,0,0
Slovenia,Bosnia and Herzegovina,0,0
Slovenia,Bosnia and Herzegovina,8,0.000002281140924
Slovenia,Cameroon,0,0
Slovenia,Cameroon,0,0
Slovenia,"Congo, Rep.",8,0.00000009835260856
Slovenia,Algeria,58,0.000001403741727
Slovenia,"Egypt, Arab Rep., Arab Rep.",0,
Slovenia,Eritrea,11,
Slovenia,Eritrea,56,
Slovenia,Guinea,0,0
Slovenia,Gambia,0,
Slovenia,India,0,0
Slovenia,India,0,0
Slovenia,"Iran, Islamic Rep.",18,0.0000002217765117
Slovenia,"Iran, Islamic Rep.",60,0.0000007392550389
Slovenia,Iraq,0,0
Slovenia,Iraq,39,0.000001018952038
Slovenia,Kazakhstan,19,0.000001053352527
Slovenia,Libya,8,0.000001254977555
Slovenia,Morocco,12,0.0000003357621998
Slovenia,Morocco,0,0
Slovenia,Nigeria,0,0
Slovenia,Nigeria,0,0
Slovenia,Pakistan,32,0.0000001624233936
Slovenia,Pakistan,0,0
Slovenia,Palestinian,0,
Slovenia,Palestinian,11,
Slovenia,Russian Federation,0,0
Slovenia,Russian Federation,15,0.0000001038097888
Slovenia,Sudan,6,0.000000148026328
Slovenia,Senegal,0,0
Slovenia,Sierra Leone,0,0
Slovenia,Somalia,0,0
Slovenia,Somalia,48,0.000003255887747
Slovenia,Serbia and Kosovo (S/RES/1244 (1999)),15,
Slovenia,Serbia and Kosovo (S/RES/1244 (1999)),65,
Slovenia,Syrian Arab Republic,9,0.0000004926143966
Slovenia,Syrian Arab Republic,215,0.00001176801058
Slovenia,Tunisia,0,0
Slovenia,Turkey,40,0.0000004953865885
Slovenia,Turkey,0,0
Slovenia,Ukraine,0,0
Slovenia,United States,0,0
Slovenia,Uzbekistan,0,0
Slovenia,VietNam,0,0
Slovenia,Stateless,0,
Slovenia,Yemen,0,
Slovenia,Yemen,0,
Slovenia,Zimbabwe,0,0
Sweden,Afghanistan,17812,0.0005013216829
Sweden,Afghanistan,25645,0.000721782762
Sweden,Angola,29,0.0000009736708327
Sweden,Angola,38,0.000001275844539
Sweden,Albania,384,0.0001336369398
Sweden,Albania,329,0.0001144962322
Sweden,United Arab Emirates,0,0
Sweden,United Arab Emirates,0,0
Sweden,Argentina,0,0
Sweden,Armenia,281,0.00009588970977
Sweden,Armenia,474,0.0001617499019
Sweden,Australia,0,0
Sweden,Azerbaijan,380,0.00003853006191
Sweden,Azerbaijan,685,0.00006945550635
Sweden,Burundi,101,0.00000929655029
Sweden,Burundi,200,0.00001840901047
Sweden,Belgium,0,0
Sweden,Benin,6,0.000000536879506
Sweden,Benin,5,0.0000004473995883
Sweden,Burkina Faso,8,0.000000416810336
Sweden,Burkina Faso,0,0
Sweden,Bangladesh,312,0.000001894701353
Sweden,Bangladesh,229,0.000001390662211
Sweden,Bulgaria,16,0.000002261167376
Sweden,Bahrain,0,0
Sweden,Bahrain,15,0.00001004968565
Sweden,"Bahamas, The",0,
Sweden,Bosnia and Herzegovina,98,0.00002794397632
Sweden,Bosnia and Herzegovina,160,0.00004562281848
Sweden,Belarus,154,0.00001619709977
Sweden,Belarus,134,0.00001409358032
Sweden,Bolivia,37,0.000003347931521
Sweden,Bolivia,64,0.000005791016685
Sweden,Brazil,14,0.00000006689337852
Sweden,Brazil,8,0.00000003822478773
Sweden,Barbados,0,0
Sweden,Bhutan,0,0
Sweden,Bhutan,8,0.00000990577135
Sweden,Botswana,0,0
Sweden,Central African Republic,0,0
Sweden,Canada,0,0
Sweden,Canada,0,0
Sweden,Chile,20,0.000001107743203
Sweden,Chile,19,0.000001052356042
Sweden,China,66,0.0000000476054804
Sweden,China,282,0.0000002034052344
Sweden,Cote d'Ivoire,24,0.0000009878677492
Sweden,Cote d'Ivoire,61,0.000002510830529
Sweden,Cameroon,101,0.000004198933496
Sweden,Cameroon,152,0.000006319187043
Sweden,"Congo, Rep.",73,0.0000008974675531
Sweden,"Congo, Rep.",324,0.000003983280647
Sweden,"Congo, Rep.",27,0.0000003319400539
Sweden,"Congo, Rep.",50,0.0000006147038035
Sweden,Colombia,154,0.000003138654229
Sweden,Colombia,30,0.0000006114261484
Sweden,Comoros,0,0
Sweden,Cabo Verde,0,0
Sweden,Costa Rica,0,0
Sweden,Cuba,65,0.000005659735319
Sweden,Cuba,60,0.000005224371064
Sweden,Cyprus,0,0
Sweden,Czech Republic,0,0
Sweden,Germany,0,0
Sweden,Germany,5,0.00000006046314771
Sweden,Djibouti,33,0.00003448329911
Sweden,Djibouti,21,0.00002194391762
Sweden,Denmark,0,0
Sweden,Denmark,0,0
Sweden,Dominican Rep.,0,
Sweden,Dominican Rep.,0,
Sweden,Algeria,121,0.000002928495671
Sweden,Algeria,66,0.000001597361275
Sweden,Ecuador,17,0.000001022565125
Sweden,Ecuador,8,0.0000004812071177
Sweden,"Egypt, Arab Rep., Arab Rep.",384,
Sweden,"Egypt, Arab Rep., Arab Rep.",347,
Sweden,Eritrea,931,
Sweden,Eritrea,27153,
Sweden,Spain,0,0
Sweden,Estonia,0,0
Sweden,Ethiopia,1022,0.000009737280363
Sweden,Ethiopia,2005,0.00001910298153
Sweden,France,0,0
Sweden,Gabon,0,0
Sweden,United Kingdom,0,0
Sweden,United Kingdom,7,0.0000001060248259
Sweden,Georgia,622,0.0001673347502
Sweden,Georgia,133,0.00003578058164
Sweden,Ghana,66,0.000002288993869
Sweden,Ghana,56,0.000001942176616
Sweden,Guinea,42,0.000003302620016
Sweden,Guinea,80,0.000006290704792
Sweden,Gambia,154,
Sweden,Gambia,147,
Sweden,Guinea-Bissau,6,0.000003223582873
Sweden,Guinea-Bissau,7,0.000003760846685
Sweden,Equatorial Guinea,5,0.000003944185049
Sweden,Equatorial Guinea,0,0
Sweden,Greece,0,0
Sweden,Greece,18,0.000001672797003
Sweden,Guatemala,6,0.0000003547461457
Sweden,Guatemala,9,0.0000005321192186
Sweden,Guyana,0,0
Sweden,Honduras,23,0.000002482442922
Sweden,Honduras,11,0.000001187255311
Sweden,Croatia,0,0
Sweden,Croatia,0,0
Sweden,Haiti,0,0
Sweden,Haiti,0,0
Sweden,Hungary,0,0
Sweden,Hungary,0,0
Sweden,Indonesia,0,0
Sweden,Indonesia,15,0.00000005682003729
Sweden,India,64,0.00000004779043439
Sweden,India,29,0.00000002165504058
Sweden,"Iran, Islamic Rep.",3116,0.00003839197835
Sweden,"Iran, Islamic Rep.",5867,0.00007228682189
Sweden,Iraq,7856,0.0002052535181
Sweden,Iraq,15524,0.0004055951649
Sweden,Israel,11,0.000001262568293
Sweden,Israel,33,0.00000378770488
Sweden,Italy,5,0.0000000825744521
Sweden,Italy,0,0
Sweden,Jamaica,0,0
Sweden,Jordan,290,0.00002988965666
Sweden,Jordan,344,0.00003545531687
Sweden,Japan,0,0
Sweden,Kazakhstan,154,0.000008537699432
Sweden,Kazakhstan,266,0.00001474693538
Sweden,Kenya,78,0.000001569420857
Sweden,Kenya,93,0.00000187123256
Sweden,Kyrgyzstan,137,
Sweden,Kyrgyzstan,177,
Sweden,Cambodia,0,0
Sweden,Rep. of Korea,0,
Sweden,Rep. of Korea,6,
Sweden,Kuwait,59,0.0000142631695
Sweden,Kuwait,23,0.000005560218618
Sweden,Lebanon,571,0.00009387808049
Sweden,Lebanon,534,0.0000877949124
Sweden,Liberia,16,0.000003381301319
Sweden,Liberia,13,0.000002747307322
Sweden,Libya,167,0.00002619765645
Sweden,Libya,404,0.00006337636651
Sweden,Sri Lanka,39,0.000001818690543
Sweden,Sri Lanka,48,0.00000223838836
Sweden,Lithuania,7,0.000002475491748
Sweden,Lithuania,0,0
Sweden,Latvia,8,0.000004122138978
Sweden,Morocco,368,0.00001029670746
Sweden,Morocco,230,0.000006435442162
Sweden,Rep. of Moldova,5,
Sweden,Rep. of Moldova,8,
Sweden,Maldives,0,0
Sweden,Mexico,8,0.00000006193710974
Sweden,The former Yugoslav Republic of Macedonia,88,
Sweden,The former Yugoslav Republic of Macedonia,55,
Sweden,Mali,10,0.0000005393167288
Sweden,Mali,24,0.000001294360149
Sweden,Malta,0,0
Sweden,Myanmar,6,0.0000001124214266
Sweden,Myanmar,16,0.0000002997904708
Sweden,Montenegro,31,0.00004980151686
Sweden,Montenegro,40,0.00006426002175
Sweden,Mongolia,359,0.0001167234081
Sweden,Mongolia,315,0.0001024174751
Sweden,Mozambique,0,0
Sweden,Mauritania,5,0.00000113117463
Sweden,Mauritania,12,0.000002714819112
Sweden,Malawi,0,0
Sweden,Malaysia,0,0
Sweden,Malaysia,8,0.0000002529703142
Sweden,Niger,0,0
Sweden,Niger,0,0
Sweden,Nigeria,515,0.000002697940975
Sweden,Nigeria,510,0.000002671747373
Sweden,Nicaragua,59,0.000009489220969
Sweden,Nicaragua,9,0.000001447508283
Sweden,Netherlands,0,0
Sweden,Netherlands,0,0
Sweden,Norway,0,0
Sweden,Nepal,14,0.0000004777342077
Sweden,Nepal,19,0.0000006483535675
Sweden,New Zealand,0,0
Sweden,New Zealand,0,0
Sweden,Pakistan,433,0.000002197791544
Sweden,Pakistan,461,0.000002339912014
Sweden,Peru,67,0.000002082978074
Sweden,Peru,11,0.0000003419814749
Sweden,Philippines,26,0.0000002478123649
Sweden,Philippines,7,0.00000006671871362
Sweden,Poland,0,0
Sweden,Poland,0,0
Sweden,Dem. People's Rep. of Korea,9,
Sweden,Dem. People's Rep. of Korea,5,
Sweden,Paraguay,0,0
Sweden,Palestinian,442,
Sweden,Palestinian,983,
Sweden,Romania,0,0
Sweden,Romania,63,0.000003216494757
Sweden,Russian Federation,635,0.000004394614392
Sweden,Russian Federation,1628,0.00001126682241
Sweden,Rwanda,33,0.000002703055362
Sweden,Rwanda,38,0.000003112609204
Sweden,Saudi Arabia,23,0.0000006982771045
Sweden,Saudi Arabia,46,0.000001396554209
Sweden,Sudan,241,0.000005945724173
Sweden,Sudan,841,0.00002074835697
Sweden,Senegal,23,0.000001451052193
Sweden,Senegal,45,0.00000283901516
Sweden,Sierra Leone,34,0.000004499013657
Sweden,Sierra Leone,69,0.000009130351246
Sweden,El Salvador,159,0.00002493001955
Sweden,El Salvador,78,0.00001222982091
Sweden,Somalia,2326,0.0001577748938
Sweden,Somalia,21973,0.001490450447
Sweden,Serbia and Kosovo (S/RES/1244 (1999)),389,
Sweden,Serbia and Kosovo (S/RES/1244 (1999)),1455,
Sweden,South Sudan,6,0.000000477110087
Sweden,South Sudan,0,0
Sweden,Slovakia,0,
Sweden,Slovakia,6,
Sweden,Swaziland,0,
Sweden,Swaziland,0,
Sweden,Syrian Arab Republic,3531,0.0001932690482
Sweden,Syrian Arab Republic,103614,0.005671305343
Sweden,Chad,10,0.0000006711412099
Sweden,Chad,19,0.000001275168299
Sweden,Togo,5,0.0000006412152105
Sweden,Togo,7,0.0000008977012948
Sweden,Thailand,19,0.0000002752126949
Sweden,Thailand,8,0.0000001158790294
Sweden,Tajikistan,63,0.000007061717053
Sweden,Tajikistan,58,0.000006501263319
Sweden,Turkmenistan,7,0.000001215684061
Sweden,Turkmenistan,13,0.000002257698971
Sweden,Trinidad and Tobago,0,0
Sweden,Tunisia,98,0.000008497998678
Sweden,Tunisia,55,0.000004769284972
Sweden,Turkey,1342,0.00001662022005
Sweden,Turkey,270,0.000003343859473
Sweden,United Rep. of Tanzania,52,
Sweden,United Rep. of Tanzania,40,
Sweden,Uganda,98,0.000002286356439
Sweden,Uganda,669,0.00001560788222
Sweden,Ukraine,387,0.000008632388915
Sweden,Ukraine,208,0.000004639630218
Sweden,United States,8,0.0000000245610346
Sweden,United States,20,0.00000006140258649
Sweden,Uzbekistan,455,0.00001404876
Sweden,Uzbekistan,616,0.0000190198597
Sweden,Venezuela (Bolivarian Republic of),92,
Sweden,Venezuela (Bolivarian Republic of),6,
Sweden,VietNam,29,0.0000003035352436
Sweden,VietNam,68,0.0000007117378125
Sweden,Stateless,1837,
Sweden,Stateless,22072,
Sweden,Stateless,35101,
Sweden,Various/Unknown,869,
Sweden,Various/Unknown,622,
Sweden,Yemen,186,
Sweden,Yemen,1099,
Sweden,South Africa,13,0.0000002292075435
Sweden,South Africa,0,0
Sweden,Zambia,6,0.0000003509976817
Sweden,Zambia,11,0.0000006434957497
Sweden,Zimbabwe,11,0.0000006654606101
Sweden,Zimbabwe,24,0.000001451914058
Swaziland,Angola,11,0.0000003693234193
Swaziland,Burundi,84,0.000007731784399
Swaziland,Burundi,160,0.00001472720838
Swaziland,Central African Republic,0,0
Swaziland,Cote d'Ivoire,0,0
Swaziland,Cote d'Ivoire,0,0
Swaziland,Cameroon,0,0
Swaziland,Cameroon,0,0
Swaziland,"Congo, Rep.",148,0.000001819523258
Swaziland,"Congo, Rep.",355,0.000004364397005
Swaziland,"Congo, Rep.",45,0.0000005532334231
Swaziland,"Congo, Rep.",0,0
Swaziland,Eritrea,0,
Swaziland,Eritrea,0,
Swaziland,Ethiopia,36,0.0000003429961772
Swaziland,Ethiopia,0,0
Swaziland,Guinea,0,0
Swaziland,Kenya,0,0
Swaziland,Kenya,0,0
Swaziland,Liberia,0,0
Swaziland,Sri Lanka,0,0
Swaziland,Morocco,0,0
Swaziland,Nigeria,0,0
Swaziland,Rwanda,91,0.000007453879937
Swaziland,Rwanda,153,0.00001253234759
Swaziland,Sudan,0,0
Swaziland,Somalia,140,0.000009496339263
Swaziland,Somalia,73,0.000004951662616
Swaziland,United Rep. of Tanzania,0,
Swaziland,United Rep. of Tanzania,0,
Swaziland,Uganda,0,0
Swaziland,Uganda,6,0.0000001399810064
Swaziland,Zimbabwe,0,0
Swaziland,Zimbabwe,7,0.0000004234749337
Sint Maarten (Dutch part),"Iran, Islamic Rep.",5,0.00000006160458657
Sint Maarten (Dutch part),Zimbabwe,0,0
Seychelles,Kyrgyzstan,0,
Syrian Arab Republic,Afghanistan,32,0.000000900645287
Syrian Arab Republic,Afghanistan,1221,0.00003436524673
Syrian Arab Republic,Burkina Faso,0,0
Syrian Arab Republic,Burkina Faso,0,0
Syrian Arab Republic,Bangladesh,0,0
Syrian Arab Republic,Bahrain,5,0.000003349895215
Syrian Arab Republic,Bahrain,0,0
Syrian Arab Republic,Cote d'Ivoire,0,0
Syrian Arab Republic,"Congo, Rep.",0,0
Syrian Arab Republic,"Congo, Rep.",0,0
Syrian Arab Republic,Comoros,0,0
Syrian Arab Republic,Algeria,0,0
Syrian Arab Republic,Algeria,5,0.0000001210122178
Syrian Arab Republic,"Egypt, Arab Rep., Arab Rep.",12,
Syrian Arab Republic,"Egypt, Arab Rep., Arab Rep.",35,
Syrian Arab Republic,Eritrea,0,
Syrian Arab Republic,Eritrea,23,
Syrian Arab Republic,Ethiopia,0,0
Syrian Arab Republic,Ethiopia,19,0.0000001810257602
Syrian Arab Republic,Guinea,5,0.0000003931690495
Syrian Arab Republic,Guinea,51,0.000004010324305
Syrian Arab Republic,India,0,0
Syrian Arab Republic,"Iran, Islamic Rep.",27,0.0000003326647675
Syrian Arab Republic,"Iran, Islamic Rep.",45,0.0000005544412792
Syrian Arab Republic,Iraq,17673,0.0004617420349
Syrian Arab Republic,Iraq,11213,0.0002929617743
Syrian Arab Republic,Iraq,16325,0.0004265228722
Syrian Arab Republic,Jordan,13,0.000001339881161
Syrian Arab Republic,Jordan,25,0.00000257669454
Syrian Arab Republic,Kuwait,5,0.000001208743178
Syrian Arab Republic,Lebanon,0,0
Syrian Arab Republic,Lebanon,24,0.00000394583876
Syrian Arab Republic,Libya,0,0
Syrian Arab Republic,Libya,14,0.000002196210721
Syrian Arab Republic,Sri Lanka,0,0
Syrian Arab Republic,Morocco,0,0
Syrian Arab Republic,Morocco,6,0.0000001678810999
Syrian Arab Republic,Pakistan,25,0.0000001268932762
Syrian Arab Republic,Pakistan,173,0.0000008781014715
Syrian Arab Republic,Palestinian,0,
Syrian Arab Republic,Saudi Arabia,0,0
Syrian Arab Republic,Saudi Arabia,11,0.0000003339586152
Syrian Arab Republic,Sudan,89,0.000002195723865
